gene,pt1,pt2,pt3,pt4,pt5,pt6,pt7,SYMBOL,GENENAME
ENSCAFG00000013448,-1.174564679,-1.100164384,0.565408824,-0.88912513,-0.912081582,-1.533294668,-1.782225099,COLGALT2,collagen beta(1-O)galactosyltransferase 2
ENSCAFG00000013464,1.479731875,1.490744226,1.616203126,1.845429671,1.315654227,1.39307892,-0.572019551,HOXD3,homeobox D3
ENSCAFG00000013466,-1.72331723,-0.388468195,-1.005671091,1.201110863,-1.315498277,-2.26423718,-2.52151992,LRRC15,leucine rich repeat containing 15
ENSCAFG00000013493,0.787942175,1.157180191,2.333131299,0.892693814,0.100706771,0.824832491,-0.159192711,PCYT1B,"phosphate cytidylyltransferase 1B, choline"
ENSCAFG00000013500,-1.885813789,-1.692745812,-1.170530498,-1.793865697,-1.015425073,-1.087339151,-1.123575654,NA,NA
ENSCAFG00000013528,-0.537803976,-0.752790643,-0.19446396,-0.620667992,-0.710308444,-0.76547124,-0.969021863,LOC489397,nicotinamide N-methyltransferase
ENSCAFG00000013538,-2.409713862,-4.668878544,-2.819092054,-3.963862954,-1.945516188,-2.992512724,-2.005008044,ZBTB16,zinc finger and BTB domain containing 16
ENSCAFG00000013547,-1.959083388,-1.370623436,-0.846712346,0.08899692,-1.032107461,-1.522241812,-1.629973196,FZD5,frizzled class receptor 5
ENSCAFG00000013600,-0.968766049,-4.046406206,0.043746314,-0.291266272,-0.802762738,-0.916673083,-2.381807949,PTH1R,parathyroid hormone 1 receptor
ENSCAFG00000013643,0.935641078,0.352245124,1.230015237,1.333760518,-0.223589307,0.637044414,0.443339038,WNT2B,Wnt family member 2B
ENSCAFG00000013645,-1.084500988,-0.455063953,-0.678243931,-0.361378149,-1.23921969,-0.347602742,-0.010637873,LOC609323,putative serine protease 46
ENSCAFG00000013651,-0.269987757,-0.702894324,-1.448411137,-1.562749366,na,-0.947555106,-1.140970901,UPK3B,uroplakin 3B
ENSCAFG00000013662,-1.051017555,-0.722534072,-1.453103738,-0.895522152,-0.136141628,-1.22599702,-0.259704431,CDC42EP2,CDC42 effector protein 2
ENSCAFG00000013670,-3.38738825,-2.694070532,-2.517686262,-1.740672394,-0.819750461,-0.402100149,-0.88363083,MAPT,microtubule associated protein tau
ENSCAFG00000013677,0.946860529,1.403976598,1.175707469,0.276793578,0.556000311,2.29531118,1.725810356,POLA2,"DNA polymerase alpha 2, accessory subunit"
ENSCAFG00000013689,0.861974766,0.753571859,0.598155763,0.569631169,0.505997127,2.490893498,1.217403565,RFC4,replication factor C subunit 4
ENSCAFG00000013690,0.593460524,0.813726182,0.636300762,-0.039444115,0.311858152,2.125981296,0.295214958,PAX9,paired box 9
ENSCAFG00000013696,-0.283581763,-1.103701266,-0.66731951,-0.881286221,-0.459638875,-2.337868346,-1.712842236,ALS2CL,ALS2 C-terminal like
ENSCAFG00000013697,-0.053745485,1.890198211,0.577857386,1.01593183,0.799039671,0.077999275,2.860124714,C17H1orf162,chromosome 17 C1orf162 homolog
ENSCAFG00000013710,0.171621129,1.434175217,1.15566725,1.230981076,0.50407449,2.605520704,1.48338299,DNA2,DNA replication helicase/nuclease 2
ENSCAFG00000013713,0.754023714,1.262895168,0.490591424,0.700380249,-0.110390172,1.077462739,0.842515444,GK,glycerol kinase
ENSCAFG00000013755,0.091161011,-0.259711138,-0.783581273,-0.738332259,-0.083370139,-0.733888316,-0.495357174,NA,NA
ENSCAFG00000013756,-0.406233838,-1.1905886,-1.015247425,-1.270915602,-0.832068555,-2.028975093,-0.021478331,CLEC14A,C-type lectin domain containing 14A
ENSCAFG00000013781,0.331106467,-0.945404397,-2.930238937,-2.751663762,-2.97249457,-0.676022594,-2.720091357,COL26A1,collagen type XXVI alpha 1 chain
ENSCAFG00000013783,-0.246256715,2.306738396,1.128949655,0.189130141,1.279356643,0.485236427,0.494376652,CCR5,C-C motif chemokine receptor 5
ENSCAFG00000013814,-1.298994399,-0.353845443,-2.710837539,-0.562060564,-1.966253158,-0.696469866,-1.019988315,FAM163A,family with sequence similarity 163 member A
ENSCAFG00000013844,-2.908072853,-1.657207473,-2.01356212,-0.853885808,-1.279667309,-1.721528146,-2.851915456,NCAM1,neural cell adhesion molecule 1
ENSCAFG00000013867,-0.858854426,-0.133075015,-1.358873606,-0.796838691,0.079073858,-1.021621175,0.129720954,NA,NA
ENSCAFG00000013875,-1.097670383,-0.414178266,-0.513059341,2.664549293,-1.277458531,0.553718036,-0.845105283,MYL1,myosin light chain 1
ENSCAFG00000013881,-0.845665871,-0.172207255,-0.509462351,-1.242013809,-0.714839076,-1.976830926,-0.908618104,RIMKLB,ribosomal modification protein rimK like family member B
ENSCAFG00000013899,-0.843405979,-0.397034984,-1.424941176,-0.631343403,0.264792316,-1.146145578,-0.310694889,GGT1,gamma-glutamyltransferase 1
ENSCAFG00000013907,1.782666967,2.555573335,0.536070177,0.380388788,0.288720037,1.134678413,1.251006997,VGF,VGF nerve growth factor inducible
ENSCAFG00000013909,3.241982419,2.160173154,1.515148851,1.223512808,1.473754816,0.596502151,2.139705429,SERPINE1,serpin family E member 1
ENSCAFG00000013919,1.811743779,-0.03185499,0.139556777,0.625953178,0.322915196,1.383542005,0.445658731,LOC478670,LIM domain containing preferred translocation partner in lipoma
ENSCAFG00000013920,1.082334555,0.790773576,2.016107351,2.093324752,0.833498879,0.89492541,0.757295115,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase"
ENSCAFG00000013945,1.109049262,0.184675459,0.458232856,0.082083268,0.293134991,0.526412551,0.606733455,C1QL1,complement C1q like 1
ENSCAFG00000013954,1.16169281,2.142000149,1.517101106,1.620250298,1.205871385,2.444457871,1.586215743,KIF18B,kinesin family member 18B
ENSCAFG00000013973,0.322329316,-1.183095943,-0.573624291,-0.909967809,-0.096142582,-0.678206642,-0.902272662,GFAP,glial fibrillary acidic protein
ENSCAFG00000013976,-0.868698459,-1.133407601,0.337109773,-0.680760333,-0.331216815,-0.778225932,-0.717706501,C8H14orf28,chromosome 8 C14orf28 homolog
ENSCAFG00000013980,0.826438852,1.867121273,1.190837935,1.028175883,0.403463442,2.276479488,2.065915507,CDCA5,cell division cycle associated 5
ENSCAFG00000014005,-1.021587999,-2.191728856,-2.215283604,0.283028908,0.291487872,-2.758197084,-1.733629898,ANGPTL1,angiopoietin like 1
ENSCAFG00000014019,-0.735907585,-0.636626599,-0.721851597,-0.398379568,0.227087849,-0.030985582,-0.961162508,GPHA2,glycoprotein hormone subunit alpha 2
ENSCAFG00000014043,1.659134744,0.911545647,1.429693542,0.188790319,0.979133903,1.187809777,1.67179951,GSTT2B,glutathione S-transferase theta 2B
ENSCAFG00000014062,0.316506257,1.386860918,1.230236582,1.345773736,0.842319701,2.743635276,1.776209859,FANCM,FA complementation group M
ENSCAFG00000014104,-1.178635628,-0.871179622,-0.814990233,-0.737090201,-1.259980764,-1.303764843,-1.4909467,PCBD1,pterin-4 alpha-carbinolamine dehydratase 1
ENSCAFG00000014112,1.24557125,2.370185144,2.074871921,1.717334988,0.636975112,3.238503991,2.346499556,KIF15,kinesin family member 15
ENSCAFG00000014134,0.851074007,2.826061721,-0.849947389,0.315571723,2.968160611,1.457302459,2.43353084,FZD2,frizzled class receptor 2
ENSCAFG00000014146,-0.748268,-0.912785423,-1.803471429,-1.732048878,0.213741787,0.175968148,-3.646681879,ZNF385B,zinc finger protein 385B
ENSCAFG00000014148,2.054170454,0.774924962,0.313055972,0.928258236,0.265164857,2.362866548,0.405019541,ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7
ENSCAFG00000014175,-0.340491282,2.534326509,2.832656472,1.513501454,0.791348637,2.315715111,0.702308449,NA,NA
ENSCAFG00000014189,-1.028238692,-1.797324701,-1.508161534,-0.733776329,-2.305031752,-0.780585649,-1.225911325,ACSBG1,acyl-CoA synthetase bubblegum family member 1
ENSCAFG00000014193,-0.328938732,0.935944472,2.344855237,1.949307685,0.92972205,1.213758571,0.512613923,CERKL,ceramide kinase like
ENSCAFG00000014221,-0.688816366,-0.734824767,0.006692334,-1.564737524,-0.964312023,-0.252316659,-1.614812607,ARHGAP20,Rho GTPase activating protein 20
ENSCAFG00000014232,-2.286682794,-0.937463732,-0.237441284,0.085933429,-0.848418252,-2.368492038,-1.088805329,ARVCF,ARVCF delta catenin family member
ENSCAFG00000014245,0.395457583,-0.864273037,-1.732990242,-1.74023787,-0.290972964,-1.253270367,0.056256329,PDE1A,phosphodiesterase 1A
ENSCAFG00000014278,0.111212674,0.099915727,1.200116888,1.816923154,1.099787247,0.578709775,0.279494744,ABCA12,ATP binding cassette subfamily A member 12
ENSCAFG00000014286,0.812054216,0.92107213,1.007589658,1.204202196,0.741480861,1.863059022,1.264757665,HROB,homologous recombination factor with OB-fold
ENSCAFG00000014290,-1.411899232,-1.487387209,0.227922379,-1.040913719,-2.085872273,-2.670767556,-1.783068275,ANKH,ANKH inorganic pyrophosphate transport regulator
ENSCAFG00000014295,0.92806238,1.372215846,0.989286218,1.480709926,0.624213743,2.313432933,1.10076941,SMC4,structural maintenance of chromosomes 4
ENSCAFG00000014312,-1.732524859,-0.222218961,-0.587006543,-0.804420881,0.057968351,-1.950340395,-1.920726685,NA,NA
ENSCAFG00000014333,0.064517098,1.723131175,1.938738305,0.450051196,0.381906639,-0.085768985,1.394673428,S100P,S100 calcium binding protein P
ENSCAFG00000014348,-1.78383047,-1.143885936,-1.778993939,-1.702478847,-0.386178086,-1.07078755,-1.227392705,POGLUT3,protein O-glucosyltransferase 3
ENSCAFG00000014350,-1.729646568,-1.120703127,-0.996330839,-0.489098375,-0.633999253,-1.409506369,-1.050163115,MEF2B,myocyte enhancer factor 2B
ENSCAFG00000014361,-0.825920306,-0.457355518,-0.259260778,-0.200459586,-0.56707137,-1.042918222,-0.176874138,MREG,melanoregulin
ENSCAFG00000014404,0.74629913,1.124224735,0.7961567,0.485193187,1.148553255,0.387270529,1.206715421,ARMC6,armadillo repeat containing 6
ENSCAFG00000014413,-0.810839901,-0.316986194,-1.884499265,-2.180032559,-1.477243777,-2.881786974,-1.089437719,SPOCK2,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2"
ENSCAFG00000014429,-1.476606893,-1.535603871,-2.077452756,-1.001136234,-1.257198363,-2.281703662,-0.458778236,CD300LG,CD300 molecule like family member g
ENSCAFG00000014440,-3.231352272,-2.707023226,-2.108545623,2.153359117,-2.670428654,-1.681840813,-1.704394387,SLITRK3,SLIT and NTRK like family member 3
ENSCAFG00000014451,-1.955414583,-1.361286041,2.198025575,-2.521084432,-2.152472775,-3.669246013,-1.163133618,MAOB,monoamine oxidase B
ENSCAFG00000014457,-0.135751024,-0.963636424,-1.035271419,0.552708076,-0.542033333,-0.697084638,-0.757170534,NDP,norrin cystine knot growth factor NDP
ENSCAFG00000014490,-6.078205151,-4.512750618,-2.821074521,-6.966129565,-3.909246665,-6.604239216,-3.434091471,IGFBP2,insulin like growth factor binding protein 2
ENSCAFG00000014493,0.02188244,2.794592649,1.982068582,0.825072386,0.825422949,0.738872784,1.55836895,PILRA,paired immunoglobin like type 2 receptor alpha
ENSCAFG00000014529,0.358097944,0.312525063,0.897132829,0.914839987,0.747814938,2.26013027,1.439019415,CENPL,centromere protein L
ENSCAFG00000014530,-0.166934922,0.306829936,-1.39453957,-2.056345975,-1.960287198,-2.998883132,-2.81598032,ABLIM2,actin binding LIM protein family member 2
ENSCAFG00000014535,1.472487191,2.244781886,-0.217299763,1.920839114,0.564028243,2.064559343,-0.03766782,GPC2,glypican 2
ENSCAFG00000014546,2.766994018,0.571982401,2.254893587,2.736078546,2.577729402,2.475411967,2.708256381,HTRA3,HtrA serine peptidase 3
ENSCAFG00000014551,0.587326844,0.936341,0.506655701,0.709965299,1.112976843,1.970723332,0.66081014,GAL3ST4,galactose-3-O-sulfotransferase 4
ENSCAFG00000014564,-0.376325394,1.653823234,0.836806069,0.729631151,0.227560095,0.397463777,0.71732406,LOC100686271,paired immunoglobulin-like type 2 receptor alpha
ENSCAFG00000014571,1.148438539,2.718527651,2.087000908,1.491131171,1.049674929,2.249493528,2.526010983,CDC45,cell division cycle 45
ENSCAFG00000014579,1.013155813,0.852222464,0.651648582,-0.471448414,1.021567212,1.383001039,2.703640916,PRDX6,peroxiredoxin 6
ENSCAFG00000014581,1.046640298,0.325291639,0.539443046,1.031960415,0.067228095,1.328886073,1.329734812,ARL4D,ADP ribosylation factor like GTPase 4D
ENSCAFG00000014582,-0.088286689,-0.869326893,-1.293797019,-0.872702761,-1.169898896,-1.348852719,-0.880018461,SERPINI1,serpin family I member 1
ENSCAFG00000014590,0.659876562,0.916733979,0.674229925,-0.772543622,1.648566714,0.007646298,0.828031391,TNFSF18,TNF superfamily member 18
ENSCAFG00000014595,-0.795837443,-1.641341102,-1.130541854,-1.798254023,-0.760933191,-0.574818651,-0.768041237,PYGL,glycogen phosphorylase L
ENSCAFG00000014600,1.729404159,1.168671419,1.397786097,1.106703617,0.439395266,1.409913244,1.342051417,BRCA1,BRCA1 DNA repair associated
ENSCAFG00000014602,-0.992721995,-1.908432006,-2.104902776,-2.054599744,-1.049175076,0.436042033,-2.282553684,NA,NA
ENSCAFG00000014610,-0.34295547,-0.624084561,-0.488289244,-0.753983066,-0.432255988,-0.292966213,-0.847364979,RND2,Rho family GTPase 2
ENSCAFG00000014622,-0.820438968,-0.596269695,0.204343207,-0.515239426,-1.278211126,-0.717360368,-1.489178779,DOK7,docking protein 7
ENSCAFG00000014645,0.247266071,3.750552134,1.734885558,1.977986329,1.460364862,0.521350797,1.501820386,SLC11A1,solute carrier family 11 member 1
ENSCAFG00000014650,1.958935919,3.154049268,2.377656113,1.766329823,1.297372377,3.862004673,2.683671812,CDCA3,cell division cycle associated 3
ENSCAFG00000014766,-1.245400562,-0.929686048,-0.782323211,-0.100666545,-0.234103118,-1.082538715,-0.72731586,LOC491550,probable low-specificity L-threonine aldolase 2
ENSCAFG00000014796,-1.910284462,-1.810397377,-0.350304829,-0.608646053,-1.248141581,-0.304004055,-1.56376683,GULP1,GULP PTB domain containing engulfment adaptor 1
ENSCAFG00000014821,-2.034083732,-1.197487465,-1.647631033,-1.026528351,-0.371616403,-1.615806419,-1.579665092,RGN,regucalcin
ENSCAFG00000014827,-0.276948259,-1.154290166,-0.610278313,-1.050150674,-0.368574099,-2.060252338,-1.89435858,EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit
ENSCAFG00000014835,-0.626657627,-1.271629559,-0.610893142,-0.970040818,-0.546110174,-1.633521186,-1.387767645,USP54,ubiquitin specific peptidase 54
ENSCAFG00000014838,-1.046355528,-1.855551596,-2.193752125,-2.27874592,0.021469163,-1.564761863,-2.284203125,GRIA4,glutamate ionotropic receptor AMPA type subunit 4
ENSCAFG00000014842,0.979922907,0.446248347,0.836846034,1.053575395,-0.205350558,0.776270269,0.433027542,MYOZ1,myozenin 1
ENSCAFG00000014851,-3.560288901,-3.643958771,-0.781299352,-3.639816081,-4.755872425,-2.591983709,-3.312355054,CLDN11,claudin 11
ENSCAFG00000014854,-0.900748012,-1.791754213,-1.735783734,-0.540472484,0.22339225,-1.682738885,-1.15349633,CNTNAP1,contactin associated protein 1
ENSCAFG00000014876,0.579561718,0.715703298,0.75757398,0.734717665,0.310861096,1.71115083,0.81439235,BCS1L,"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone"
ENSCAFG00000014897,0.531514568,0.883353132,1.022224429,0.669235574,0.200956541,1.378293236,0.316349326,CDKN3,cyclin dependent kinase inhibitor 3
ENSCAFG00000014912,-0.943483091,-1.092734243,0.195347574,-0.64163407,-0.718954635,-0.745435554,-0.436175655,SLC7A14,solute carrier family 7 member 14
ENSCAFG00000014924,-5.058392402,-5.145122084,-8.036304863,-5.591990491,-1.069586981,-5.374905778,-4.796335448,MYOC,myocilin
ENSCAFG00000014926,-1.751222789,-1.257252356,-0.054899661,-1.345394573,-0.496974399,-0.667789859,-0.555756941,DTWD1,DTW domain containing 1
ENSCAFG00000014928,0.297979239,-1.450999446,-1.305586409,-0.598656781,-0.150468968,-1.153686128,-1.411607746,PDE4C,phosphodiesterase 4C
ENSCAFG00000014943,-1.236995118,-1.2394223,-0.593441452,-2.113909769,-0.192154083,-1.34480018,-0.296868796,CYP27A1,cytochrome P450 family 27 subfamily A member 1
ENSCAFG00000014951,0.725698934,1.775188552,1.014776074,1.084886883,0.554141083,1.902430747,1.101833332,NSD2,nuclear receptor binding SET domain protein 2
ENSCAFG00000014960,0.458286498,0.179147678,3.127913864,2.717946075,-0.008332715,0.692060872,0.259433653,ATP8B4,ATPase phospholipid transporting 8B4 (putative)
ENSCAFG00000014986,-2.302991887,-3.472571746,-2.415883557,-5.527692154,-1.897032195,-2.163321665,-2.900938206,FMO2,flavin containing dimethylaniline monoxygenase 2
ENSCAFG00000014992,-0.799779151,-2.210383392,-1.037288482,-1.229917158,-1.927548155,-1.554515782,-2.254176805,FMO3,flavin containing dimethylaniline monoxygenase 3
ENSCAFG00000014993,-1.845367753,-2.994929326,-2.800754903,0.366707976,0.174033721,-1.0037458,-1.567734815,FGFR3,fibroblast growth factor receptor 3
ENSCAFG00000015000,1.403228393,2.665831801,2.095321568,1.82609214,1.345714541,3.436616132,2.251893882,TACC3,transforming acidic coiled-coil containing protein 3
ENSCAFG00000015006,0.607900271,-1.683986832,-1.661175372,-0.512269263,-1.28765837,-0.692035963,0.918546053,CFAP65,cilia and flagella associated protein 65
ENSCAFG00000015022,-1.200376393,-0.609161046,-0.545475597,-0.641155108,-0.390102297,-0.717641585,-0.328636308,NA,NA
ENSCAFG00000015026,0.484393458,2.705369558,3.114534021,1.934734766,1.347489954,3.955957547,2.017412501,DLGAP5,DLG associated protein 5
ENSCAFG00000015043,-1.261662968,-3.212881628,-3.535891066,-1.487970615,0.272897204,-5.786228357,-2.983561745,MMP13,matrix metallopeptidase 13
ENSCAFG00000015049,0.25227551,1.686140055,0.365568352,0.917642422,0.421622162,0.50181865,1.850401713,CDA,cytidine deaminase
ENSCAFG00000015068,1.723212887,-1.459857828,-1.953037586,-2.545306723,0.192546491,-2.343643585,-0.846384329,ITIH3,inter-alpha-trypsin inhibitor heavy chain 3
ENSCAFG00000015082,-1.135431144,-1.261325019,-1.577875818,-2.303548818,-1.25725302,-1.913618611,-1.684987542,PLAAT3,phospholipase A and acyltransferase 3
ENSCAFG00000015088,-1.065009565,-1.733616987,-0.845304371,-1.079407097,-1.082664661,-2.158519436,-1.43186687,ARRDC2,arrestin domain containing 2
ENSCAFG00000015091,-0.943452942,-0.838202832,-0.808685302,-1.66627613,-1.082908436,-1.043092937,-1.858618431,LGALS12,galectin 12
ENSCAFG00000015124,1.541818167,2.099102576,1.866329573,0.880694942,0.579990958,2.287732578,0.804809827,NCAPD2,non-SMC condensin I complex subunit D2
ENSCAFG00000015151,-0.226964199,0.863412773,1.118143819,0.853280894,0.37850229,1.369990088,0.613045957,C7H1orf112,chromosome 7 C1orf112 homolog
ENSCAFG00000015159,0.937310075,2.994940242,1.06621861,1.21599296,2.381280915,0.264094595,1.828755148,INSL3,insulin like 3
ENSCAFG00000015163,0.350655642,2.555259145,0.814013677,0.516224564,1.151992521,-0.460672261,1.378263031,CFP,complement factor properdin
ENSCAFG00000015177,-0.209717465,1.410925884,2.123571435,1.79796863,0.757911623,-1.048439775,3.46745324,SELL,selectin L
ENSCAFG00000015190,1.547861614,0.95942481,0.484861549,0.86168007,2.526638296,1.015943774,2.577229075,PLAU,"plasminogen activator, urokinase"
ENSCAFG00000015198,-0.215136706,-1.011940457,0.047791376,-0.922211261,-0.871323637,-1.335247541,-1.068161976,PELI2,pellino E3 ubiquitin protein ligase family member 2
ENSCAFG00000015209,0.766232549,0.669942666,1.746086982,0.382381401,-0.081931385,1.228355623,1.581557171,TUBA4A,tubulin alpha 4a
ENSCAFG00000015211,0.540332223,1.069808432,1.921082508,0.467037594,0.311858152,0.656313372,1.283323752,APOBEC3Z1,"apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3Z1"
ENSCAFG00000015264,1.12182902,0.990279197,0.326973241,0.539686741,1.448146674,1.423975358,0.223284148,ARMH4,armadillo like helical domain containing 4
ENSCAFG00000015278,-0.488804392,-1.514373359,-1.340749857,-1.363892763,-0.49254128,-1.485011819,-0.611002195,NTF3,neurotrophin 3
ENSCAFG00000015313,0.814990362,1.812931844,1.511382179,0.832153909,-0.265742767,0.877114024,-0.135483415,LOC608641,uncharacterized LOC608641
